"","FID","Nombre_de_","Nombre_d_1","Descripcio","Operador","Longitude","Latitude","Municipio","Poblacion","COD_INE"
"12814",33451,"Sant Guim de la Plana (plaça del Castell","L0872","Guissona - Sanaüja","Cots Alsina, SL",1.32406859100007,41.762890063,"Sant Guim de la Plana",181,25197
"12815",33452,"Torredembarra (Estació Renfe)","L0751","Torredembarra-Riera Gaià-Vespella-Nou Gaià-Salomó","Teresa y José Plana, Empresa Plana, SL",1.40578712000007,41.1429514110001,"Torredembarra",16567,43153
"12816",33454,"Estació d'Àger (ctra. C-12, pk 208,1) (D","L0288","Esterri d'Àneu - Àger - Lleida","SA Alsina Graells de Auto Transportes",0.851279737000027,42.0065780780001,"Àger",580,25002
"12817",33455,"Sarral (Av. Anguera)","L1520","Barberà Conca-Montblanc-Sarral-Valls-Tarragona","Teresa y José Plana, Empresa Plana, SL",1.24599413400006,41.4449377290001,"Sarral",1538,43142
"12818",33461,"Av. Despujol, 8-10","L1022","Orís - Sant Hipòlit de Voltregà - Vic - Manlleu","Autocars Rovira, SL",2.24495724200005,42.015356872,"Les Masies de Voltregà",3132,8117
"12819",33465,"Av. Despujol, 8-10","L1028","Vic - Sant Hipòlit - Perafita - San Bartomeu - Vic","Autocars Rovira, SL",2.24495724200005,42.015356872,"Les Masies de Voltregà",3132,8117
"12820",33469,"Av. Costa Brava - Piscina Municipal","L0552","Palafolls - Calella - Tordera","Barcelona Bus, SL",2.73440400500004,41.6446192670001,"Malgrat de Mar",18772,8110
"12821",33473,"Av. Costa Brava - Piscina Municipal","L1582","Hospital de Blanes - Hospital de Calella","Barcelona Bus, SL",2.73440400500004,41.6446192670001,"Malgrat de Mar",18772,8110
"12822",33479,"la Valenciana (D)","L0676","Santa Maria de Bellver - Barcelona","La Hispano Llacunense, SL",1.85256368800003,41.4300521910001,"Gelida",7670,8091
"12823",33481,"la Valenciana (D)","L1365","T-BUS","La Hispano Llacunense, SL",1.85256368800003,41.4300521910001,"Gelida",7670,8091
"12824",33485,"RENFE (estació)","L0168","Blanes - Lloret de Mar","Transportes Pujol y Pujol, SL",2.77044567600007,41.673573962,"Blanes",39914,17023
"12825",33487,"RENFE (estació)","L1464","Blanes - Lloret de Mar - Tossa de Mar","Transportes Pujol y Pujol, SL",2.77044567600007,41.673573962,"Blanes",39914,17023
"12826",33490,"Cabestany (entrada poble)","L0975","Peracalç - Sort","Lluís Obiols Capdevila",0.989388354000027,42.3315985140001,"Baix Pallars",331,25039
"12827",33492,"L'Hostal Nou (N-260) (D)","L0840","Lles - la Seu d'Urgell","Antonio J. Sirvent Pozo",1.66460772100004,42.3636705260001,"Lles de Cerdanya",270,25127
"12828",33494,"Vilamitjana (Montferrer)","L0012","Albet - la Seu d'Urgell","Gil Porredón Solé",1.37826245000002,42.348404708,"Montferrer i Castellbò",1034,25140
"12829",33496,"Montargull (la Vansa)","L0550","Ossera - Tuixén","Autocars Vila Betriu, SL",1.49779041700003,42.2375676090001,"La Vansa i Fórnols",149,25909
"12830",33498,"Montargull (la Vansa)","L0549","Ossera - la Seu d'Urgell","Autocars Vila Betriu, SL",1.49779041700003,42.2375676090001,"La Vansa i Fórnols",149,25909
"12831",33500,"Rubió del Mig","L0862","Foradada - Artesa de Segre","Autocars Agramunt, SL",0.987945602000025,41.889238189,"Foradada",203,25094
"12832",33502,"Torrefeta (accés) (A)","L0361","Guissona - Igualada - Barcelona","La Hispano Igualadina, SAU",1.28395482600007,41.75638945,"Torrefeta i Florejacs",607,25907
"12833",33504,"Torrefeta (accés) (A)","L0869","Les Pallargues - Guissona","Cots Alsina, SL",1.28395482600007,41.75638945,"Torrefeta i Florejacs",607,25907
"12834",33505,"Torrefeta (accés) (A)","L0883","El Llor - Guissona","Francesc X. García Yus",1.28395482600007,41.75638945,"Torrefeta i Florejacs",607,25907
"12835",33506,"urb. Can Mas","L1060","Urbà de Piera: Línies P1, P2, P3","Montferri Hermanos, SL",1.77333891600006,41.5168210590001,"Piera",16134,8161
"12836",33507,"urb. Can Mas","L1062","Urbà de Piera: Línia P15","Montferri Hermanos, SL",1.77333891600006,41.5168210590001,"Piera",16134,8161
"12837",33508,"urb. Can Mas","L1072","Urbà de Piera: línia P11","Montferri Hermanos, SL",1.77333891600006,41.5168210590001,"Piera",16134,8161
"12838",33509,"urb. Can Mas","L1075","Urbà de Piera: línia P14","Montferri Hermanos, SL",1.77333891600006,41.5168210590001,"Piera",16134,8161
"12839",33510,"urb. Can Mas","L1518","Urbà de Piera: línies P6, P7, P8 i P16","Montferri Hermanos, SL",1.77333891600006,41.5168210590001,"Piera",16134,8161
"12840",33512,"urb. Can Mas","L1717","Urbà de Piera: Piera-Sant Sadurní d'Anoia (P20)","Montferri Hermanos, SL",1.77333891600006,41.5168210590001,"Piera",16134,8161
"12841",33514,"Cruïlla Carretera de Fogars","L0039","Arenys de Mar-Arenys de Munt-St.Iscle de Vallalta","Martín Colomer, SL",2.53801605600006,41.6187325020001,"Arenys de Munt",9121,8007
"12842",33523,"Can Maçana","L0485","Manresa - Monestir de Montserrat","Transportes Castellà, SA",1.76738291700002,41.6101970340001,"El Bruc",2110,8025
"12843",33524,"Sant Nazari","L0067","Manresa - Prats de Lluçanès","Transportes Castellà, SA",2.02179869900004,41.9769163,"Oristà",549,8151
"12844",33527,"Sant Nazari","L1364","Barcelona-Manresa-Prats de Lluçanès (diss.i fest.)","Transportes Castellà, SA",2.02179869900004,41.9769163,"Oristà",549,8151
"12845",33529,"el Canadell","L1360","Manresa - Vic (feiners)","Transportes Castellà, SA",1.94263236300003,41.769906979,"Calders",1045,8034
"12846",33531,"CEIP Sant Jordi","L1361","Gaià - Navàs (SD)","Transportes Castellà, SA",1.87679180000003,41.903842663,"Navàs",6018,8141
"12847",33533,"pg. Verdaguer (Hotel Ciutat Igualada)","L1087","Igualada - Vilanova del Camí (LTV)","SA Masats Transports Generals",1.62898225600003,41.5784831620001,"Igualada",40742,8102
"12848",33534,"pg. Verdaguer (Hotel Ciutat Igualada)","L1089","Santa Margarida de Montbui-Igualada (transversal)","SA Masats Transports Generals",1.62898225600003,41.5784831620001,"Igualada",40742,8102
"12849",33542,"Ctra. Valls (rotonda)","L1089","Santa Margarida de Montbui-Igualada (transversal)","SA Masats Transports Generals",1.60810410900007,41.575413073,"Santa Margarida de Montbui",10225,8250
"12850",33546,"Ctra. Valls (rotonda)","L1563","Urbà d'Igualada: línia transversal festius","SA Masats Transports Generals",1.60810410900007,41.575413073,"Santa Margarida de Montbui",10225,8250
"12851",33549,"Ctra. Valls (rotonda)","L0920","Igualada - la Llacuna - Rofes","SA Masats Transports Generals",1.60810410900007,41.575413073,"Santa Margarida de Montbui",10225,8250
"12852",33551,"Pilar, 30","L1089","Santa Margarida de Montbui-Igualada (transversal)","SA Masats Transports Generals",1.60656573500006,41.572205953,"Santa Margarida de Montbui",10225,8250
"12853",33555,"Pilar, 30","L1563","Urbà d'Igualada: línia transversal festius","SA Masats Transports Generals",1.60656573500006,41.572205953,"Santa Margarida de Montbui",10225,8250
"12854",33558,"c. Lecco - c. Bèlgica","L1082","Urbà d'Igualada (interior) LC1","SA Masats Transports Generals",1.62055376700005,41.58955102,"Igualada",40742,8102
"12855",33559,"c. Lecco - c. Bèlgica","L1084","Urbà d'Igualada (exterior) LC2","SA Masats Transports Generals",1.62055376700005,41.58955102,"Igualada",40742,8102
"12856",33560,"Hospital de Mollet (D)","L0102","Barcelona - Lliçà per carretera","Empresa Sagalés, SA",2.20162560400007,41.5427139700001,"Mollet del Vallès",51600,8124
"12857",33562,"Hospital de Mollet (D)","L0089","Barcelona-Mollet del Vallès-CIM Vallès","CRA La Hispània, SA",2.20162560400007,41.5427139700001,"Mollet del Vallès",51600,8124
"12858",33564,"Hospital de Mollet (D)","L0310","Gallecs - Mollet - Barcelona (per autopista)","CRA La Hispània, SA",2.20162560400007,41.5427139700001,"Mollet del Vallès",51600,8124
"12859",33565,"Hospital de Mollet (D)","L1230","Barcelona - Riells del Fai (per carretera)","Empresa Sagalés, SA",2.20162560400007,41.5427139700001,"Mollet del Vallès",51600,8124
"12860",33569,"Hospital de Mollet (D)","L1283","Sant Fost de Campsentelles - Sabadell Nord","CRA La Hispània, SA",2.20162560400007,41.5427139700001,"Mollet del Vallès",51600,8124
"12861",33572,"Hospital de Mollet (D)","L1284","Badalona - Sabadell (per Tiana i Montgat)","CRA La Hispània, SA",2.20162560400007,41.5427139700001,"Mollet del Vallès",51600,8124
"12862",33574,"Hospital de Mollet (D)","L1285","Badalona - Sabadell  Nord","CRA La Hispània, SA",2.20162560400007,41.5427139700001,"Mollet del Vallès",51600,8124
"12863",33575,"Hospital de Mollet (D)","L1368","Urbà de Mollet del Vallès","CRA La Hispània, SA",2.20162560400007,41.5427139700001,"Mollet del Vallès",51600,8124
"12864",33576,"Hospital de Mollet (D)","L1465","Caldes de Mo. - Palau-solità - Mollet (hospital)","Ferrocarriles y Transportes, SA",2.20162560400007,41.5427139700001,"Mollet del Vallès",51600,8124
"12865",33580,"Hospital de Mollet (D)","L1468","Parets-Mollet (Hospital)-Santa Perpètua de Mogoda","Empresa Sagalés, SA",2.20162560400007,41.5427139700001,"Mollet del Vallès",51600,8124
"12866",33581,"Montagut h","L1286","Vall de Ribes-Ribes de Freser-Campdevànol-Ripoll","Transports Mir, SA",2.15859058700005,42.27585006,"Campelles",140,17037
"12867",33600,"Can Castany - la Ferreria","L1365","T-BUS","La Hispano Llacunense, SL",1.84313347900007,41.444837836,"Gelida",7670,8091
"12868",33622,"Urb. Llac del Cigne","L0331","Girona - Palamós (nocturn)","SARFA SL",2.78884142400005,41.8414464570001,"Caldes de Malavella",7872,17033
"12869",33626,"Urb. Llac del Cigne","L1461","Girona-Llagostera-Palamós-la Bisbal-Girona(circuït","SARFA SL",2.78884142400005,41.8414464570001,"Caldes de Malavella",7872,17033
"12870",33631,"Càmping Mas St. Josep","L1461","Girona-Llagostera-Palamós-la Bisbal-Girona(circuït","SARFA SL",3.01228029100002,41.8127906670001,"Santa Cristina d'Aro",5287,17181
"12871",33636,"Càmping Mas St. Josep","L1556","Girona-la Bisbal-Palamós-Llagostera-Girona(circuït","SARFA SL",3.01228029100002,41.8127906670001,"Santa Cristina d'Aro",5287,17181
"12872",33639,"Llagostera Residencial","L0331","Girona - Palamós (nocturn)","SARFA SL",2.90356308200006,41.8291885250001,"Llagostera",8647,17089
"12873",33643,"Llagostera Residencial","L0333","Girona - Sant Feliu de Guíxols - s'Agaró","Transportes Eléctricos Interurbanos, SA -TEISA-",2.90356308200006,41.8291885250001,"Llagostera",8647,17089
"12874",33648,"Llagostera Residencial","L1556","Girona-la Bisbal-Palamós-Llagostera-Girona(circuït","SARFA SL",2.90356308200006,41.8291885250001,"Llagostera",8647,17089
"12875",33651,"UDG-Emili Grahit","L1461","Girona-Llagostera-Palamós-la Bisbal-Girona(circuït","SARFA SL",2.82391257300003,41.974346988,"Girona",103369,17079
"12876",33661,"UDG-Emili Grahit","L1556","Girona-la Bisbal-Palamós-Llagostera-Girona(circuït","SARFA SL",2.82391257300003,41.974346988,"Girona",103369,17079
"12877",33669,"UDG-Montilivi","L1461","Girona-Llagostera-Palamós-la Bisbal-Girona(circuït","SARFA SL",2.82782728900003,41.963869113,"Girona",103369,17079
"12878",33679,"UDG-Montilivi","L1556","Girona-la Bisbal-Palamós-Llagostera-Girona(circuït","SARFA SL",2.82782728900003,41.963869113,"Girona",103369,17079
"12879",33687,"c. Folch i Torres (Escola Marinada)","L1469","Urbà de Palau-solità i Plegamans","Ferrocarriles y Transportes, SA",2.17549976600003,41.5881152420001,"Palau-solità i Plegamans",14892,8156
"12880",33690,"c. Pompeu Fabra (CEIP Cladelles)","L1469","Urbà de Palau-solità i Plegamans","Ferrocarriles y Transportes, SA",2.17155555400007,41.5813134680001,"Palau-solità i Plegamans",14892,8156
"12881",33693,"Camí de Can Riera - c. la Sagrera","L1469","Urbà de Palau-solità i Plegamans","Ferrocarriles y Transportes, SA",2.16924104600002,41.5831252310001,"Palau-solità i Plegamans",14892,8156
"12882",33696,"Camí Serra de Ponent - c. Vilobí","L1469","Urbà de Palau-solità i Plegamans","Ferrocarriles y Transportes, SA",2.16196981000007,41.578586869,"Palau-solità i Plegamans",14892,8156
"12883",33699,"c. Nou - c. Menorca","L1469","Urbà de Palau-solità i Plegamans","Ferrocarriles y Transportes, SA",2.16426957400006,41.5769913170001,"Palau-solità i Plegamans",14892,8156
"12884",33702,"Can Duran (rtda. c. Tarragona)","L1469","Urbà de Palau-solità i Plegamans","Ferrocarriles y Transportes, SA",2.16806494200006,41.5897009920001,"Palau-solità i Plegamans",14892,8156
"12885",33705,"c. Montjuïc - c. Oliana","L1469","Urbà de Palau-solità i Plegamans","Ferrocarriles y Transportes, SA",2.16922705400003,41.5860885010001,"Palau-solità i Plegamans",14892,8156
"12886",33711,"c. Folch i Torres - Carrerada (CEIP)","L1469","Urbà de Palau-solità i Plegamans","Ferrocarriles y Transportes, SA",2.17633933400003,41.586247761,"Palau-solità i Plegamans",14892,8156
"12887",33714,"la Florida (av.Estela Ibèrica - CAP)","L0706","Santa Perpètua de Mogoda - la Llagosta","CRA La Hispània, SA",2.18976712000006,41.524562399,"Santa Perpètua de Mogoda",25999,8260
"12888",33715,"c. Mollet - ptge. Can Calvet","L0706","Santa Perpètua de Mogoda - la Llagosta","CRA La Hispània, SA",2.19689144700004,41.515451936,"La Llagosta",13587,8105
"12889",33716,"c. Vic - c. Primer de Maig (CAP)","L0706","Santa Perpètua de Mogoda - la Llagosta","CRA La Hispània, SA",2.19487538300007,41.512771672,"La Llagosta",13587,8105
"12890",33717,"Estació de Rodalies de la Llagosta","L0706","Santa Perpètua de Mogoda - la Llagosta","CRA La Hispània, SA",2.19997761700006,41.5110508500001,"La Llagosta",13587,8105
"12891",33718,"pg. Cordelles - c. Francolí","L1414","Sabadell-Barberà del V.-Cerdanyola-Ripollet (B2)","Marfina Bus, SA",2.13648039300006,41.494657648,"Cerdanyola del Vallès",57855,8266
"12892",33719,"Can Pallarès (Polizur) (D)","L0512","Montcada-Ripollet-Cerdanyola-UAB-Bellaterra","Autocares R. Font, SA i Martí Renom, SA",2.13548746200007,41.499955507,"Cerdanyola del Vallès",57855,8266
"12893",33720,"Can Pallarès (Polizur) (D)","L1414","Sabadell-Barberà del V.-Cerdanyola-Ripollet (B2)","Marfina Bus, SA",2.13548746200007,41.499955507,"Cerdanyola del Vallès",57855,8266
"12894",33721,"c. Santa Anna (Escola Xarau)","L1414","Sabadell-Barberà del V.-Cerdanyola-Ripollet (B2)","Marfina Bus, SA",2.13843449600006,41.496365682,"Cerdanyola del Vallès",57855,8266
"12895",33722,"c. Francolí - c. Pirineus","L0151","Bellaterra (FGC) - Cerdanyola","Marfina Bus, SA",2.13544983400004,41.4937761940001,"Cerdanyola del Vallès",57855,8266
"12896",33723,"c. Francolí - c. Pirineus","L0774","e3 UAB-Cerdanyola del Vallès-Barcelona (Sagrera)","Marfina Bus, SA",2.13544983400004,41.4937761940001,"Cerdanyola del Vallès",57855,8266
"12897",33725,"c. Francolí - c. Pirineus","L0136","Barcelona-UAB-Sant Cugat del Vallès (N62)","Autocares R. Font, SA i Martí Renom, SA",2.13544983400004,41.4937761940001,"Cerdanyola del Vallès",57855,8266
"12898",33727,"c. Francolí - c. Pirineus","L1414","Sabadell-Barberà del V.-Cerdanyola-Ripollet (B2)","Marfina Bus, SA",2.13544983400004,41.4937761940001,"Cerdanyola del Vallès",57855,8266
"12899",33728,"c. Santa Marcel·lina - c. Pintor Togores","L0151","Bellaterra (FGC) - Cerdanyola","Marfina Bus, SA",2.13880620900005,41.491819761,"Cerdanyola del Vallès",57855,8266
"12900",33729,"c. Santa Marcel·lina - c. Pintor Togores","L0774","e3 UAB-Cerdanyola del Vallès-Barcelona (Sagrera)","Marfina Bus, SA",2.13880620900005,41.491819761,"Cerdanyola del Vallès",57855,8266
"12901",33731,"c. Santa Marcel·lina - c. Pintor Togores","L0136","Barcelona-UAB-Sant Cugat del Vallès (N62)","Autocares R. Font, SA i Martí Renom, SA",2.13880620900005,41.491819761,"Cerdanyola del Vallès",57855,8266
"12902",33733,"c. Santa Marcel·lina - c. Pintor Togores","L1414","Sabadell-Barberà del V.-Cerdanyola-Ripollet (B2)","Marfina Bus, SA",2.13880620900005,41.491819761,"Cerdanyola del Vallès",57855,8266
"12903",33734,"Pl. Barcelona-Av. Barberà","L0626","Sabadell - Barberà del Vallès - UAB","Marfina Bus, SA",2.11622779300006,41.5321002800001,"Sabadell",216520,8187
"12904",33735,"Pl. Barcelona-Av. Barberà","L0123","Barcelona-Sabadell-Terrassa-Barcelona (N64)","Marfina Bus, SA",2.11622779300006,41.5321002800001,"Sabadell",216520,8187
"12905",33738,"Pl. Barcelona-Av. Barberà","L0957","Barcelona - Sabadell","Marfina Bus, SA",2.11622779300006,41.5321002800001,"Sabadell",216520,8187
"12906",33739,"Pl. Barcelona-Av. Barberà","L1414","Sabadell-Barberà del V.-Cerdanyola-Ripollet (B2)","Marfina Bus, SA",2.11622779300006,41.5321002800001,"Sabadell",216520,8187
"12907",33740,"Pl. Barcelona-Av. Barberà","L0618","Sabadell-Barberà-Badia del Vallès (B1)","Marfina Bus, SA",2.11622779300006,41.5321002800001,"Sabadell",216520,8187
"12908",33741,"Av. Cabrera-Masquefa","L0213","Can Ros - Capellades","Montferri Hermanos, SL",1.69405031100007,41.507958574,"Cabrera d'Anoia",1482,8028
"12909",33745,"Can Formiga","L0213","Can Ros - Capellades","Montferri Hermanos, SL",1.71064021800004,41.472612435,"Cabrera d'Anoia",1482,8028
"12910",33749,"c. Sant Martí Sesgueioles","L0213","Can Ros - Capellades","Montferri Hermanos, SL",0.171277192000048,41.4691553490001,NA,NA,NA
"12911",33755,"Av. Catalunya-Vilassar","L0213","Can Ros - Capellades","Montferri Hermanos, SL",1.71390584500006,41.467352754,"Cabrera d'Anoia",1482,8028
"12912",33757,"Plaça Piera","L0213","Can Ros - Capellades","Montferri Hermanos, SL",1.71921775900006,41.4669976980001,"Cabrera d'Anoia",1482,8028
"12913",33759,"Av. Catalunya-Figueres","L0213","Can Ros - Capellades","Montferri Hermanos, SL",1.72375566300002,41.4664176360001,"Cabrera d'Anoia",1482,8028
"12914",33761,"Piscina de Can Ros","L0213","Can Ros - Capellades","Montferri Hermanos, SL",1.71968508200007,41.469416837,"Cabrera d'Anoia",1482,8028
"12915",33763,"Badalona-Esparreguera","L0213","Can Ros - Capellades","Montferri Hermanos, SL",1.71325643300003,41.4693090650001,"Cabrera d'Anoia",1482,8028
"12916",33765,"Av. Cabrera-Begues","L0213","Can Ros - Capellades","Montferri Hermanos, SL",1.69167983800003,41.502500313,"Cabrera d'Anoia",1482,8028
"12917",33769,"Av. Cabrera-Casa Blanca","L0213","Can Ros - Capellades","Montferri Hermanos, SL",1.69351976500008,41.5045478430001,"Cabrera d'Anoia",1482,8028
"12918",33773,"Av. Cabrera-Baixada Olimpiada-Anoia","L0213","Can Ros - Capellades","Montferri Hermanos, SL",1.69468742800007,41.505470825,"Cabrera d'Anoia",1482,8028
"12919",33777,"Pl. Canaletes-Ajuntament","L0213","Can Ros - Capellades","Montferri Hermanos, SL",1.70434636400006,41.477747869,"Cabrera d'Anoia",1482,8028
"12920",33779,"Figueres-Tortosa","L0213","Can Ros - Capellades","Montferri Hermanos, SL",1.72126655700004,41.4675519210001,"Cabrera d'Anoia",1482,8028
"12921",33781,"Llorà1","L0322","Girona - Sant Esteve de Llémena","Hispano Hilarienca, SA",2.70863986000006,42.0179027020001,"Sant Martí de Llémena",641,17172
"12922",33783,"Sant Esteve de Llémena","L0322","Girona - Sant Esteve de Llémena","Hispano Hilarienca, SA",2.61624894200003,42.061006718,"Sant Aniol de Finestres",345,17183
"12923",33785,"Sant Martí de Llémena","L0322","Girona - Sant Esteve de Llémena","Hispano Hilarienca, SA",2.64731094800004,42.0369147210001,"Sant Martí de Llémena",641,17172
"12924",33787,"c. Sant Bonifaci - pl. Creu","L0366","Hostalets de Pierola - Piera (CAP)","Montferri Hermanos, SL",1.74739880100003,41.5202613760001,"Piera",16134,8161
"12925",33788,"Sant Gregori","L0322","Girona - Sant Esteve de Llémena","Hispano Hilarienca, SA",2.75822731000005,41.990574587,"Sant Gregori",3928,17163
"12926",33792,"Aitona (Av. 27 de gener, 106)","L1652","Massalcoreig-la Granja d'Escarp-Lleida","Miguel Gamón, SL",0.461528797000028,41.4967545060001,"Aitona",2567,25038
"12927",33795,"Aitona (Av. 27 de gener, 48)","L1536","Lleida-la Granja d'Escarp","Miguel Gamon, SL/Autobusos de Lleida, SA",0.459470770000053,41.4933226430001,"Aitona",2567,25038
"12928",33796,"Aitona (Av. 27 de gener, 48)","L1652","Massalcoreig-la Granja d'Escarp-Lleida","Miguel Gamón, SL",0.459470770000053,41.4933226430001,"Aitona",2567,25038
"12929",33799,"Aitona (Av. 27 de gener, 49)","L1536","Lleida-la Granja d'Escarp","Miguel Gamon, SL/Autobusos de Lleida, SA",0.459545401000071,41.4935584580001,"Aitona",2567,25038
"12930",33800,"Aitona (Av. 27 de gener, 49)","L1652","Massalcoreig-la Granja d'Escarp-Lleida","Miguel Gamón, SL",0.459545401000071,41.4935584580001,"Aitona",2567,25038
"12931",33803,"Aitona (Av. 27 de gener, 5)","L1652","Massalcoreig-la Granja d'Escarp-Lleida","Miguel Gamón, SL",0.45751185000006,41.491342961,"Aitona",2567,25038
"12932",33806,"Aitona (Av. 27 de gener, 6)","L1652","Massalcoreig-la Granja d'Escarp-Lleida","Miguel Gamón, SL",0.457561482000074,41.491299027,"Aitona",2567,25038
"12933",33809,"Aitona (Av. 27 de gener, 95)","L1652","Massalcoreig-la Granja d'Escarp-Lleida","Miguel Gamón, SL",0.461619276000022,41.4968916,"Aitona",2567,25038
"12934",33812,"Albelda (Av. Tamarite) (A)","L1105","Vielha - Lleida","SA Alsina Graells de Auto Transportes",0.462122707000049,41.8650824740001,NA,NA,NA
"12935",33813,"Albelda (Av. Tamarite) (D)","L1105","Vielha - Lleida","SA Alsina Graells de Auto Transportes",0.461951333000059,41.865150731,NA,NA,NA
"12936",33814,"Albelda (C/ Granero, 21)","L1105","Vielha - Lleida","SA Alsina Graells de Auto Transportes",0.457536367000046,41.8628555780001,NA,NA,NA
"12937",33815,"Albelda (C/ Granero, 46)","L1105","Vielha - Lleida","SA Alsina Graells de Auto Transportes",0.457497402000058,41.8629267630001,NA,NA,NA
"12938",33816,"Alcampell (Pl. Espanya) (A)","L1105","Vielha - Lleida","SA Alsina Graells de Auto Transportes",0.434133754000072,41.905454827,NA,NA,NA
"12939",33817,"Alcampell (Pl. Espanya) (D)","L1105","Vielha - Lleida","SA Alsina Graells de Auto Transportes",0.434106420000035,41.9055352680001,NA,NA,NA
"12940",33818,"Alfarràs (av. Lleida, 20)","L0066","Barcelona - Les","SA Alsina Graells de Auto Transportes",0.568760258000054,41.8294665240001,"Alfarràs",2765,25013
"12941",33819,"Alfarràs (av. Lleida, 20)","L0292","Eth Pònt de Rei - Lleida","SA Alsina Graells de Auto Transportes",0.568760258000054,41.8294665240001,"Alfarràs",2765,25013
"12942",33823,"Alfarràs (av. Lleida, 20)","L0079","Barcelona - Balaguer - Alfarràs","SA Alsina Graells de Auto Transportes",0.568760258000054,41.8294665240001,"Alfarràs",2765,25013
"12943",33824,"Alfarràs (av. Lleida, 20)","L0022","Almenar - Balaguer","Miguel Gamón, SL",0.568760258000054,41.8294665240001,"Alfarràs",2765,25013
"12944",33825,"Alfarràs (av. Lleida, 20)","L1105","Vielha - Lleida","SA Alsina Graells de Auto Transportes",0.568760258000054,41.8294665240001,"Alfarràs",2765,25013
"12945",33826,"Alfarràs (av. Lleida, 20)","L1491","Torrefarrera-UAB Bellaterra","Miguel Gamón, SL",0.568760258000054,41.8294665240001,"Alfarràs",2765,25013
"12946",33827,"Alfarràs (av. Lleida, 20)","L1537","Lleida-Alfarràs","Miguel Gamon, SL/Autobusos de Lleida, SA",0.568760258000054,41.8294665240001,"Alfarràs",2765,25013
"12947",33828,"Alfarràs (av. Lleida, 20)","L1649","Bus exprés e2 Lleida-Alfarràs","Miguel Gamón, SL",0.568760258000054,41.8294665240001,"Alfarràs",2765,25013
"12948",33829,"av. ctra. Igualada - Bàscula","L1060","Urbà de Piera: Línies P1, P2, P3","Montferri Hermanos, SL",1.74908866700002,41.5289716720001,"Piera",16134,8161
"12949",33830,"av. ctra. Igualada - Bàscula","L1074","Urbà de Piera: línia P13","Montferri Hermanos, SL",1.74908866700002,41.5289716720001,"Piera",16134,8161
"12950",33831,"av. ctra. Igualada - Bàscula","L1519","Urbà de Piera: línies P4, P5 i P9","Montferri Hermanos, SL",1.74908866700002,41.5289716720001,"Piera",16134,8161
"12951",33832,"av. ctra. Igualada - Sant Josep (D) MB05","L1060","Urbà de Piera: Línies P1, P2, P3","Montferri Hermanos, SL",1.75016650600003,41.5240384680001,"Piera",16134,8161
"12952",33834,"av. ctra. Igualada - Sant Josep (D) MB05","L1074","Urbà de Piera: línia P13","Montferri Hermanos, SL",1.75016650600003,41.5240384680001,"Piera",16134,8161
"12953",33835,"av. ctra. Igualada - Sant Josep (D) MB05","L1075","Urbà de Piera: línia P14","Montferri Hermanos, SL",1.75016650600003,41.5240384680001,"Piera",16134,8161
"12954",33836,"av. ctra. Igualada - Sant Josep (D) MB05","L1519","Urbà de Piera: línies P4, P5 i P9","Montferri Hermanos, SL",1.75016650600003,41.5240384680001,"Piera",16134,8161
"12955",33837,"av. ctra. Igualada - Sant Josep (D) MB05","L1718","Urbà de Piera: Piera-Sant Sadurní d'Anoia (P90)","Montferri Hermanos, SL",1.75016650600003,41.5240384680001,"Piera",16134,8161
"12956",33838,"av. ctra. Igualada - c. Piereta","L1060","Urbà de Piera: Línies P1, P2, P3","Montferri Hermanos, SL",1.75450600600004,41.5233739880001,"Piera",16134,8161
"12957",33839,"av. ctra. Igualada - c. Piereta","L1717","Urbà de Piera: Piera-Sant Sadurní d'Anoia (P20)","Montferri Hermanos, SL",1.75450600600004,41.5233739880001,"Piera",16134,8161
"12958",33840,"pl. Sant Crist","L1060","Urbà de Piera: Línies P1, P2, P3","Montferri Hermanos, SL",1.74069106100006,41.516360069,"Piera",16134,8161
"12959",33841,"pl. Sant Crist","L1519","Urbà de Piera: línies P4, P5 i P9","Montferri Hermanos, SL",1.74069106100006,41.516360069,"Piera",16134,8161
"12960",33842,"pl. Sant Crist","L1718","Urbà de Piera: Piera-Sant Sadurní d'Anoia (P90)","Montferri Hermanos, SL",1.74069106100006,41.516360069,"Piera",16134,8161
"12961",33843,"Can Mata (ctra.Bedorc - c. Tremp)","L1060","Urbà de Piera: Línies P1, P2, P3","Montferri Hermanos, SL",1.73371923900004,41.5137524950001,"Piera",16134,8161
"12962",33844,"Can Mata (ctra.Bedorc - c. Tremp)","L1075","Urbà de Piera: línia P14","Montferri Hermanos, SL",1.73371923900004,41.5137524950001,"Piera",16134,8161
"12963",33845,"Can Mata (ctra.Bedorc - c. Tremp)","L1519","Urbà de Piera: línies P4, P5 i P9","Montferri Hermanos, SL",1.73371923900004,41.5137524950001,"Piera",16134,8161
"12964",33847,"Can Mata (ctra.Bedorc - c. Tremp)","L1718","Urbà de Piera: Piera-Sant Sadurní d'Anoia (P90)","Montferri Hermanos, SL",1.73371923900004,41.5137524950001,"Piera",16134,8161
"12965",33849,"Can Canals (c.Barcelona - ctra.St.Sadurn","L1060","Urbà de Piera: Línies P1, P2, P3","Montferri Hermanos, SL",1.78959822100006,41.4713087640001,"Piera",16134,8161
